permno,permco,namedt,nameenddt,comnam,cusip,ticker,exchcd,begdat,begprc,date,prc
10180.0,9743.0,1988-04-08,2002-06-24,AKORN INC,00972810,AKRN,3.0,1988-04-08,1988-04-08,1988-04-08,2.375
10181.0,8124.0,1986-04-22,1990-03-02,MUNICIPAL DEVELOPMENT CORP,62591210,MUNI,3.0,1986-04-22,1986-04-22,1986-04-22,8.625
10182.0,8125.0,1986-04-23,2018-12-31,TECH DATA CORP,87823710,TECD,3.0,1986-04-23,1986-04-23,1986-04-23,11.5
10183.0,10090.0,1986-04-23,1986-10-28,E R C INDUSTRIES INC,26890210,ERCO,3.0,1986-04-23,1986-04-23,1986-04-23,2.375
10184.0,9699.0,1988-02-29,1992-04-21,ALFA INTERNATIONAL CORP,01538910,ALFE,3.0,1988-02-29,1988-02-29,1988-02-29,4.125
10185.0,8128.0,1986-04-24,1999-11-23,MERRILL CORP,59017510,MRLL,3.0,1986-04-24,1986-04-24,1986-04-24,18.1875
10186.0,8129.0,1986-04-24,1990-04-03,SOUTHWEST CAPITAL CORP,84479710,SWCC,3.0,1986-04-24,1986-04-24,1986-04-24,1.5625
10187.0,7966.0,1986-04-24,1998-03-16,HEALTHPLEX INC,42191810,HPLX,3.0,1986-04-24,1986-04-24,1986-04-24,6.6875
10188.0,22170.0,1925-12-31,1930-12-16,AMERICAN BOSCH MAGNETO CORP,02314110,,1.0,1925-12-31,1925-12-31,1925-12-31,32.75
10189.0,93.0,1972-12-14,1988-02-09,A F A PROTECTIVE SYSTEMS INC,00103810,AFAP,3.0,1972-12-14,1972-12-14,1972-12-14,20.25
10190.0,8104.0,1986-04-25,1992-01-22,COLOROCS CORP,19680710,CLRX,3.0,1986-04-25,1986-04-25,1986-04-25,3.4375
10191.0,8130.0,1986-04-25,1989-02-27,TEXCEL INTERNATIONAL INC,88290230,TXEL,3.0,1986-04-25,1986-04-25,1986-04-25,0.59375
10192.0,8131.0,1986-04-25,2001-06-29,M S CARRIERS INC,55353310,MSCA,3.0,1986-04-25,1986-04-25,1986-04-25,24.375
10193.0,8071.0,1986-04-28,1987-09-23,RUBICON CORP,68840210,RBCN,3.0,1986-04-28,1986-04-28,1986-04-28,5.0
10194.0,8132.0,1986-04-28,2000-09-29,SOMERSET GROUP INC,83470610,SOMR,3.0,1986-04-28,1986-04-28,1986-04-28,12.25
10195.0,1221.0,1986-04-28,1997-10-09,C TEC CORP,20334920,CTEXB,3.0,1986-04-28,1986-04-28,1986-04-28,21.0
10196.0,22171.0,1925-12-31,1962-07-01,AMERICAN & FGN PWR INC,02366390,,1.0,1925-12-31,1925-12-31,1925-12-31,41.75
10197.0,22172.0,1972-12-14,1973-02-20,A F C O A,00105210,,3.0,1972-12-14,1972-12-14,1972-12-14,6.625
10198.0,8133.0,1986-04-28,1991-10-18,DEL PAINT CORP,24528210,DELA,3.0,1986-04-28,1986-04-28,1986-04-28,3.0625
10199.0,8134.0,1986-04-29,1998-03-31,ARBOR DRUGS INC,03876010,ARBR,3.0,1986-04-29,1986-04-29,1986-04-29,20.5
10200.0,8135.0,1986-04-29,2018-12-31,REPLIGEN CORP,75991610,RGEN,3.0,1986-04-29,1986-04-29,1986-04-29,11.3125
10201.0,53455.0,2010-07-23,2018-12-31,ATLANTIC POWER CORP,04878Q86,AT,1.0,2010-07-23,2010-07-23,2010-07-23,12.4799995422363
10202.0,8137.0,1986-04-29,1988-08-23,CAPITAL WIRE & CABLE CORP,14053010,CWCC,3.0,1986-04-29,1986-04-29,1986-04-29,14.625
10203.0,8138.0,1986-04-30,1988-12-28,PIONEER SAVINGS BANK INC NC,72356K10,PSBN,3.0,1986-04-30,1986-04-30,1986-04-30,15.125
10204.0,8139.0,1986-05-01,1987-05-06,UNITEL CORP,91325210,UNTL,3.0,1986-05-01,1986-05-01,1986-05-01,1.5625
10205.0,8140.0,1986-05-02,1988-01-07,LAWRENCE SAVINGS BANK,50215P10,LSBX,3.0,1986-05-02,1986-05-02,1986-05-02,14.75
10206.0,8141.0,1986-05-02,1990-05-03,EDUCATION SYSTEMS & PUB CORP,28190020,ESPC,3.0,1986-05-02,1986-05-02,1986-05-02,3.125
10207.0,9806.0,1988-06-07,1995-05-17,AMERICAS ALL SEASON FUND INC,85208J10,FUND,3.0,1988-06-07,1988-06-07,1988-06-07,6.0
10208.0,8143.0,1986-05-05,1992-05-01,INSTRUCTIVISION INC,45778910,ISTC,3.0,1986-05-05,1986-05-05,1986-05-05,3.5
10209.0,22173.0,1925-12-31,1962-07-01,AMERICAN AGRIC CHEM CO,02399290,,1.0,1925-12-31,1925-12-31,1925-12-31,26.5
10210.0,8144.0,1986-05-05,1991-11-01,FIRST FEDERAL SVGS BK GA WINDER,32019D10,FSBG,3.0,1986-05-05,1986-05-05,1986-05-05,11.0
10211.0,8145.0,1986-05-05,1988-01-24,WESTCORP,95790710,WCRP,3.0,1986-05-05,1986-05-05,1986-05-05,11.3125
10212.0,7278.0,1986-05-06,1991-06-19,INFRASONICS INC,45683430,IFRA,3.0,1986-05-06,1986-05-06,1986-05-06,2.5625
10213.0,8146.0,1986-05-06,1996-12-17,AMERICAN TRAVELLERS CORP,03029010,ATVC,3.0,1986-05-06,1986-05-06,1986-05-06,9.75
10214.0,8147.0,1986-05-06,1998-01-29,PLASTI LINE INC,72754010,SIGN,3.0,1986-05-06,1986-05-06,1986-05-06,18.75
10215.0,8052.0,1986-05-07,1987-08-13,UNITED STATES VIDEO VENDING COR,91288R10,VVCO,3.0,1986-05-07,1986-05-07,1986-05-07,3.0625
10216.0,7183.0,1986-05-07,1987-11-11,TRILLING RESOURCES LTD,98160920,BURN,3.0,1986-05-07,1986-05-07,1986-05-07,1.0625
10217.0,22174.0,1925-12-31,1962-07-01,AMERICAN BANK NOTE CO,02437510,,1.0,1925-12-31,1925-12-31,1925-12-31,39.875
10218.0,109.0,1980-10-14,1982-11-28,AUTOMATIC FILM PROCESS,00105810,AFPC,3.0,1980-10-14,1980-10-14,1980-10-14,2.25
10219.0,8148.0,1986-05-07,1987-05-11,TELESIS SYSTEMS CORP,87992210,TLSS,3.0,1986-05-07,1986-05-07,1986-05-07,7.625
10220.0,53456.0,2010-08-02,2015-06-30,BABCOCK & WILCOX CO NEW,05605H10,BWC,1.0,2010-08-02,2010-08-02,2010-08-02,23.1499996185303
10221.0,8150.0,1986-05-07,1988-06-03,IMAGE MANAGEMENT SYSTEMS INC,45244010,IMSR,3.0,1986-05-07,1986-05-07,1986-05-07,7.625
10222.0,8151.0,1986-05-07,1993-12-07,FRETTER INC,35832120,FTTR,3.0,1986-05-07,1986-05-07,1986-05-07,16.6875
10223.0,53458.0,2010-07-21,2014-03-27,CAMELOT INFORMATION SYSTEMS INC,13322V10,CIS,1.0,2010-07-21,2010-07-21,2010-07-21,10.6499996185303
10224.0,7611.0,1986-05-07,1993-05-25,REGENCY CRUISES INC,75884810,SHIP,3.0,1986-05-07,1986-05-07,1986-05-07,1.296875
10225.0,20067.0,1925-12-31,1962-07-01,AMERICAN TOB CO,07373010,,1.0,1925-12-31,1925-12-31,1925-12-31,113.875
10226.0,22175.0,1972-12-14,1973-10-09,A G C INDUSTRIES INC,00108010,,3.0,1972-12-14,1972-12-14,1972-12-14,1.6875
10227.0,8153.0,1986-05-07,1986-09-07,KIMMINS INDUSTRIAL SERVICE CORP,49446810,KISC,3.0,1986-05-07,1986-05-07,1986-05-07,5.5625
10228.0,8154.0,1986-05-07,1990-06-21,INTERFUND CORP,45867R10,IFND,3.0,1986-05-07,1986-05-07,1986-05-07,9.5
10229.0,8155.0,1986-05-07,1988-03-01,NORTH AMERICAN COMMUNS CORP NEW,65679810,NACS,3.0,1986-05-07,1986-05-07,1986-05-07,10.0
10230.0,8156.0,1986-05-08,1987-11-01,ANDOVER SAVINGS BANK MASS,03425810,ANDB,3.0,1986-05-08,1986-05-08,1986-05-08,17.25
10231.0,8157.0,1986-05-08,1997-08-29,COMMUNITY BANKSHARES INC NH,20363010,CBNH,3.0,1986-05-08,1986-05-08,1986-05-08,16.375
10232.0,8158.0,1986-05-08,2012-06-04,ELMIRA SAVINGS BANK FSB NY,28966010,ESBK,3.0,1986-05-08,1986-05-08,1986-05-08,18.0
10233.0,22176.0,1925-12-31,1927-03-31,FAMOUS PLAYERS LASKY CORP,02473510,,1.0,1925-12-31,1925-12-31,1925-12-31,108.0
10234.0,118.0,1972-12-14,1973-06-21,A G M INDUSTRIES INC,00122010,AGMI,3.0,1972-12-14,1972-12-14,1972-12-14,6.0625
10235.0,8159.0,1986-05-08,1989-02-26,AMERICAN PASSAGE MRKTING CORP,71940B10,APAS,3.0,1986-05-08,1986-05-08,1986-05-08,8.5625
10236.0,8160.0,1986-05-08,1990-10-04,WEBSTER CLOTHES INC,94780010,WEBS,3.0,1986-05-08,1986-05-08,1986-05-08,11.0
10237.0,8161.0,1986-05-08,1988-09-14,INTERNATIONAL SURGICAL & PHRM C,46040710,SURG,3.0,1986-05-08,1986-05-08,1986-05-08,1.9375
10238.0,8164.0,1986-05-09,1989-07-31,BAY VIEW FED S & L ASSN CA,39091410,BVFS,3.0,1986-05-09,1986-05-09,1986-05-09,13.125
10239.0,714.0,1986-05-09,2018-07-31,BALDWIN & LYONS INC,74368L20,BWINB,3.0,1986-05-09,1986-05-09,1986-05-09,22.5
10240.0,8167.0,1986-05-09,1988-05-13,WOMENS HEALTH CNTRS OF AMER INC,97815810,WOMN,3.0,1986-05-09,1986-05-09,1986-05-09,5.875
10241.0,22177.0,1925-12-31,1962-07-01,AMERICAN CAN CO,74158710,,1.0,1925-12-31,1925-12-31,1925-12-31,292.5
10242.0,8168.0,1986-05-12,1995-05-09,TRANS FINANCIAL BANCORP INC,89323N10,TRFI,3.0,1986-05-12,1986-05-12,1986-05-12,20.5
10243.0,8169.0,1986-05-12,1988-11-07,ATLANTIC FEDERAL SAVINGS BANK M,04765910,AFED,3.0,1986-05-12,1986-05-12,1986-05-12,13.0
10244.0,8170.0,1986-05-12,1989-12-27,DASIBI ENVIRONMENTAL CORP,73154730,DSBE,3.0,1986-05-12,1986-05-12,1986-05-12,2.625
10245.0,8171.0,1986-05-13,1992-11-09,SHELLY ASSOCIATES INC,82282410,SHLY,3.0,1986-05-13,1986-05-13,1986-05-13,2.625
10246.0,8172.0,1986-05-13,1996-02-29,MID SOUTH INSURANCE CO,59543310,MIDS,3.0,1986-05-13,1986-05-13,1986-05-13,20.625
10247.0,8173.0,1986-05-13,1995-04-02,GANTOS INC,36473U20,GTOS,3.0,1986-05-13,1986-05-13,1986-05-13,17.0
10248.0,8174.0,1986-05-13,1987-09-24,CIMCO,17184210,CIMC,3.0,1986-05-13,1986-05-13,1986-05-13,9.625
10249.0,8175.0,1986-05-13,1988-10-13,SPORTSMANS GUIDE INC,84890710,GIDE,3.0,1986-05-13,1986-05-13,1986-05-13,1.21875
10250.0,8176.0,1986-05-13,1993-08-17,MERIDIAN NATIONAL CORP,58977440,MRCO,3.0,1986-05-13,1986-05-13,1986-05-13,2.15625
10251.0,8178.0,1986-05-14,1989-06-15,FIRST AMERN SVGS F A PA,33841310,FSAM,3.0,1986-05-14,1986-05-14,1986-05-14,17.75
10252.0,8179.0,1986-05-14,2018-12-31,INDEPENDENT BANK CORP MA,45383610,INDB,3.0,1986-05-14,1986-05-14,1986-05-14,28.125
10253.0,7922.0,1986-05-14,1986-09-14,THOROUGHBREDS USA INC,25614T20,TUSA,3.0,1986-05-14,1986-05-14,1986-05-14,0.140625
10254.0,8180.0,1986-05-14,1987-08-26,STERLING INC,85935910,STRL,3.0,1986-05-14,1986-05-14,1986-05-14,15.0
10255.0,8182.0,1986-05-15,1988-08-31,VERTICOM INC,92532510,VERT,3.0,1986-05-15,1986-05-15,1986-05-15,5.5
10256.0,8183.0,1986-05-15,1989-10-19,OLD DOMINION SYSTEM INC,59507910,ODSI,3.0,1986-05-15,1986-05-15,1986-05-15,6.8125
10257.0,8185.0,1986-05-15,1999-02-15,DIGITAL SOLUTIONS INC,23335Q10,DGSI,3.0,1986-05-15,1986-05-15,1986-05-15,2.4375
10258.0,8186.0,1986-05-15,1998-08-23,T CELL SCIENCES INC,15117B10,TCEL,3.0,1986-05-15,1986-05-15,1986-05-15,4.9375
10259.0,8187.0,1986-05-15,2018-08-24,SIGMA DESIGNS INC,82656510,SIGM,3.0,1986-05-15,1986-05-15,1986-05-15,6.375
10260.0,8188.0,1986-05-15,1990-08-27,ALLSTAR VIDEO INC,01989310,ASVD,3.0,1986-05-15,1986-05-15,1986-05-15,1.8125
10261.0,8189.0,1986-05-15,1994-01-28,MOUNTAINEER BANKSHARES WV,62450910,MTNR,3.0,1986-05-15,1986-05-15,1986-05-15,46.5
10262.0,8190.0,1986-05-16,1990-12-10,COGNITIVE SYSTEMS INC,19242810,CSAI,3.0,1986-05-16,1986-05-16,1986-05-16,6.8125
10263.0,8192.0,1986-05-16,1987-10-05,LOWELL INSTITUTION FOR SAVINGS,59027010,LIFS,3.0,1986-05-16,1986-05-16,1986-05-16,9.6875
10264.0,8191.0,1986-05-16,1987-11-02,UNIVATION INC,91335410,UNIV,3.0,1986-05-16,1986-05-16,1986-05-16,0.09375
10265.0,8193.0,1986-05-16,1992-05-08,F & M FINANCIAL SVCS CORP,30237210,FMFS,3.0,1986-05-16,1986-05-16,1986-05-16,29.5
10266.0,8194.0,1986-05-16,1987-10-01,WALTHAM SAVINGS BANK,85890610,WLBK,3.0,1986-05-16,1986-05-16,1986-05-16,12.0
10267.0,8195.0,1986-05-16,1992-08-27,NIAGARA EXCHANGE CORP,65336610,NIEX,3.0,1986-05-16,1986-05-16,1986-05-16,15.125
10268.0,22178.0,1925-12-31,1961-09-21,AMERICAN ICE CO,02523110,,1.0,1925-12-31,1925-12-31,1925-12-31,134.0
10269.0,6202.0,1983-07-21,1984-09-26,A I A INDUSTRIES INC,00132010,AIAI,3.0,1983-07-21,1983-07-21,1983-07-21,11.375
10270.0,8196.0,1986-05-16,1987-12-21,SAVECO INC,80516010,SVCO,3.0,1986-05-16,1986-05-16,1986-05-16,3.8125
10271.0,8197.0,1986-05-28,1986-12-01,MASSBANK FOR SAVINGS,57615210,MASB,3.0,1986-05-28,1986-05-28,1986-05-28,17.0625
10272.0,8198.0,1986-05-16,2012-01-27,TEKELEC,87910110,TKLC,3.0,1986-05-16,1986-05-16,1986-05-16,12.25
10273.0,8199.0,1986-05-19,1992-06-16,LANDMARK BANK FOR SAVINGS MA,51505210,LDMK,3.0,1986-05-19,1986-05-19,1986-05-19,13.375
10274.0,8200.0,1986-05-19,1987-12-21,BETA PHASE INC,08659210,BETA,3.0,1986-05-19,1986-05-19,1986-05-19,5.5
10275.0,8201.0,1986-05-19,2002-02-10,SENETEK PLC,81720930,SNTKY,3.0,1986-05-19,1986-05-19,1986-05-19,5.1875
10276.0,22179.0,1925-12-31,1934-08-08,AMERICAN BEET SUGAR CO,02530310,,1.0,1925-12-31,1925-12-31,1925-12-31,33.5
10277.0,134.0,1972-12-14,1978-06-15,A I D INC DE,00136010,AIDCA,3.0,1972-12-14,1972-12-14,1972-12-14,6.75
10278.0,8166.0,1986-05-20,1989-01-02,HENLEY GROUP INC,96290130,HENG,3.0,1986-05-20,1986-05-20,1986-05-20,21.25
10279.0,8202.0,1986-05-20,1992-01-16,GENETICS INSTITUTE INC,37185510,GENI,3.0,1986-05-20,1986-05-20,1986-05-20,31.5
10280.0,8203.0,1986-05-20,1987-07-20,PROTOCOM DEVICES INC,74371810,PRCM,3.0,1986-05-20,1986-05-20,1986-05-20,2.125
10281.0,8204.0,1986-05-20,1998-07-21,AUTOINFO INC,05277710,AUTO,3.0,1986-05-20,1986-05-20,1986-05-20,7.75
10282.0,8205.0,1986-05-21,1997-01-16,BRENDLES INC,10709010,BRDL,3.0,1986-05-21,1986-05-21,1986-05-21,18.375
10283.0,8206.0,1986-05-21,1987-12-07,APPLIED OPTICS INC,03822420,APOP,3.0,1986-05-21,1986-05-21,1986-05-21,2.53125
10284.0,90.0,1925-12-31,1939-07-31,AMERICAN EXPRESS CO,02581690,,1.0,1925-12-31,1925-12-31,1925-12-31,136.0
10285.0,5148.0,1981-10-29,1989-10-12,A I M TELEPHONES INC,00142310,AIMT,3.0,1981-10-29,1981-10-29,1981-10-29,2.625
10286.0,8208.0,1986-05-21,1987-02-05,PROSPECT GROUP INC,74291850,PROS,3.0,1986-05-21,1986-05-21,1986-05-21,10.375
10287.0,8209.0,1986-05-20,1988-06-22,A T I MEDICAL INC,00207510,ATIM,3.0,1986-05-20,1986-05-20,1986-05-20,3.5625
10288.0,8210.0,1986-05-22,1988-09-14,BEAR AUTOMOTIVE SVC EQUIP CO,07378610,BEAR,3.0,1986-05-22,1986-05-22,1986-05-22,13.5625
10289.0,9134.0,1988-04-05,1990-07-30,ANGIO MEDICAL CORP,03475510,ANME,3.0,1988-04-05,1988-04-05,1988-04-05,5.125
10290.0,8212.0,1986-05-23,2012-04-30,HARLEYSVILLE GROUP INC,41282410,HGIC,3.0,1986-05-23,1986-05-23,1986-05-23,17.875
10291.0,8177.0,1986-05-27,1988-02-24,FAMIGLIA INDUSTRIES INC,30686010,FAMI,3.0,1986-05-27,1986-05-27,1986-05-27,1.0
10292.0,22181.0,1925-12-31,1962-07-01,AMERICAN CHICLE CO,02599090,,1.0,1925-12-31,1925-12-31,1925-12-31,47.0
10293.0,6069.0,1983-06-15,1985-10-01,A I N LEASING CORP,00142510,AINS,3.0,1983-06-15,1983-06-15,1983-06-15,4.375
10294.0,2089.0,1986-05-27,1998-08-27,HAVERTY FURNITURE COS INC,41959620,HAVTA,3.0,1986-05-27,1986-05-27,1986-05-27,14.75
10295.0,8215.0,1986-05-27,1988-08-25,MICRO MEMBRANES INC,59486110,MEMB,3.0,1986-05-27,1986-05-27,1986-05-27,2.125
10296.0,8216.0,1986-05-27,1994-12-30,GRENADA SUNBURST SYS CORP,39769910,GSSC,3.0,1986-05-27,1986-05-27,1986-05-27,42.0
10297.0,8217.0,1986-05-27,1989-07-06,LAKE SUNAPEE SVNG BANK FSB,51086610,LSSB,3.0,1986-05-27,1986-05-27,1986-05-27,12.875
10298.0,8218.0,1986-05-27,1992-08-19,AQUASCIENCES INTERNATIONAL INC,03838L10,AQSI,3.0,1986-05-27,1986-05-27,1986-05-27,3.75
10299.0,8220.0,1986-05-28,2017-03-10,LINEAR TECHNOLOGY CORP,53567810,LLTC,3.0,1986-05-28,1986-05-28,1986-05-28,8.875
10300.0,8219.0,1986-05-28,1992-08-03,WORLDWIDE COMPUTER SVCS INC,98155610,WCSI,3.0,1986-05-28,1986-05-28,1986-05-28,3.4375
10301.0,8221.0,1986-05-29,1988-06-15,TRANSFORM LOGIC CORP,89365820,TLOG,3.0,1986-05-29,1986-05-29,1986-05-29,1.5
10302.0,8222.0,1986-05-29,1988-10-16,CYPRESS SEMICONDUCTOR CORP,23280610,CYPR,3.0,1986-05-29,1986-05-29,1986-05-29,9.625
10303.0,8223.0,1986-05-29,1989-07-31,PRIME CAPITAL CORP,74191010,PRME,3.0,1986-05-29,1986-05-29,1986-05-29,12.0
10304.0,8224.0,1986-05-29,2010-04-23,AMCORE FINANCIAL INC,02391210,AMFI,3.0,1986-05-29,1986-05-29,1986-05-29,32.5
10305.0,22182.0,1925-12-31,1929-01-10,AMERICAN DRUGGISTS SYND,02599290,,1.0,1925-12-31,1925-12-31,1925-12-31,4.25
10306.0,145.0,1972-12-14,1974-10-16,A I T S INC,00144410,AITS,3.0,1972-12-14,1972-12-14,1972-12-14,5.8125
10307.0,8226.0,1986-05-29,1988-11-01,MODULAR TECHNOLOGY INC,60040410,MTIK,3.0,1986-05-29,1986-05-29,1986-05-29,7.375
10308.0,8228.0,1986-06-02,1996-01-01,TOMPKINS COUNTY TRUST CO NY,89011010,TCTC,3.0,1986-06-02,1986-06-02,1986-06-02,50.5
10309.0,8229.0,1986-06-02,1990-04-17,SKANEATELES SAVINGS BANK NY,83050610,SKAN,3.0,1986-06-02,1986-06-02,1986-06-02,11.75
10310.0,8230.0,1986-06-02,1988-07-12,WORLDGROUP COMPANIES INC,98155H10,TOUR,3.0,1986-06-02,1986-06-02,1986-06-02,5.125
10311.0,8231.0,1986-06-03,1988-07-07,ALLISONS PLACE INC,01990210,ALLS,3.0,1986-06-03,1986-06-03,1986-06-03,11.25
10312.0,8232.0,1986-06-03,1986-09-17,PREMIER TECHNOLOGY HOLDING INC,74057610,PTHI,3.0,1986-06-03,1986-06-03,1986-06-03,0.625
10313.0,22183.0,1925-12-31,1962-07-01,AMERICAN INTERNATIONAL CORP,02686610,,1.0,1925-12-31,1925-12-31,1925-12-31,44.125
10314.0,255.0,1980-10-07,1986-12-22,AM CABLE TV INDS INC,00167410,AMTV,3.0,1980-10-07,1980-10-07,1980-10-07,15.875
10315.0,8233.0,1986-06-03,1988-02-24,NETWORK VIDEO INC,64121810,NVID,3.0,1986-06-03,1986-06-03,1986-06-03,3.0
10316.0,8234.0,1986-06-03,1988-10-03,CAMERA PLATFORMS INTL INC,13325510,CMPL,3.0,1986-06-03,1986-06-03,1986-06-03,9.125
10317.0,8235.0,1986-06-03,1987-01-01,TEL MAN INC,84415110,TMAN,3.0,1986-06-03,1986-06-03,1986-06-03,15.0625
10318.0,8237.0,1986-06-03,1995-03-02,BALCHEM CORP,05766520,BLCC,3.0,1986-06-03,1986-06-03,1986-06-03,4.75
10319.0,8240.0,1986-06-04,1989-12-20,MID HUDSON SVGS BK FSB FISHKILL,32054T10,MHBK,3.0,1986-06-04,1986-06-04,1986-06-04,20.0
10320.0,8239.0,1986-06-04,1990-11-21,AMERICAN BIONETICS INC,02461810,AMBI,3.0,1986-06-04,1986-06-04,1986-06-04,1.875
10321.0,22184.0,1925-12-31,1937-01-07,NASH MOTORS CO,02762710,,1.0,1925-12-31,1925-12-31,1925-12-31,461.0
10322.0,8241.0,1986-06-04,1988-07-31,BROOKFIELD FED BANK FOR SVGS IL,11258710,BFBS,3.0,1986-06-04,1986-06-04,1986-06-04,18.0
10323.0,8242.0,1986-06-05,1986-06-11,COMPUTER AIDED TIME SHARE INC,20485810,CATS,3.0,1986-06-05,1986-06-05,1986-06-05,4.5
10324.0,8243.0,1986-06-05,2011-04-08,GENZYME CORP,37291710,GENZ,3.0,1986-06-05,1986-06-05,1986-06-05,13.25
10325.0,8244.0,1986-06-05,2001-02-26,BAKER J INC,14871010,JBAK,3.0,1986-06-05,1986-06-05,1986-06-05,16.75
10326.0,8245.0,1986-06-05,1996-09-26,NYTEST ENVIRONMENTAL INC,67077310,NYTS,3.0,1986-06-05,1986-06-05,1986-06-05,2.0625
10327.0,8246.0,1986-06-05,1990-03-02,UNITED SAVINGS BANK SALEM,91138F10,USBA,3.0,1986-06-05,1986-06-05,1986-06-05,7.875
10328.0,8248.0,1986-06-05,1991-03-17,HANA BIOLOGICS INC,83444710,HANA,3.0,1986-06-05,1986-06-05,1986-06-05,9.6875
10329.0,8250.0,1986-06-06,1988-04-14,STATESWEST AIRLINES INC,85765740,SWAL,3.0,1986-06-06,1986-06-06,1986-06-06,5.0
10330.0,8249.0,1986-06-06,1989-12-28,NEW STAR ENTERTAINMENT INC,64881910,MOVY,3.0,1986-06-06,1986-06-06,1986-06-06,1.875
10331.0,8251.0,1986-06-06,1988-06-17,TOWER FEDERAL SAVINGS BANK IN,89176610,TOWR,3.0,1986-06-06,1986-06-06,1986-06-06,13.5
10332.0,8252.0,1986-06-06,1987-12-28,NATURAL ORGANICS CORP,30241W10,NAOR,3.0,1986-06-06,1986-06-06,1986-06-06,0.6875
10333.0,8254.0,1986-06-06,1999-01-03,XOMA CORP,98419J20,XOMA,3.0,1986-06-06,1986-06-06,1986-06-06,17.125
10334.0,8255.0,1986-06-06,1990-02-15,CAL STAR FINANCIAL SVCS INC,12803310,CSFS,3.0,1986-06-06,1986-06-06,1986-06-06,0.625
10335.0,8256.0,1986-06-09,1989-04-28,SUN STATE S & L ASSN PHOENIX AZ,86687610,SSSL,3.0,1986-06-09,1986-06-09,1986-06-09,9.75
10336.0,8259.0,1986-06-09,1989-01-27,COIN PHONES INC,19259510,OPER,3.0,1986-06-09,1986-06-09,1986-06-09,3.25
10337.0,8260.0,1986-06-09,1987-05-10,PALM SPRINGS SAVINGS BANK,69670510,PSSB,3.0,1986-06-09,1986-06-09,1986-06-09,8.875
10338.0,9839.0,1988-06-28,1993-03-19,APOLLO S & L CO CINCINNATTI OH,03763010,APOL,3.0,1988-06-28,1988-06-28,1988-06-28,10.5
10339.0,8262.0,1986-06-10,1987-02-24,AMITY BANK CT,12478620,AMTY,3.0,1986-06-10,1986-06-10,1986-06-10,11.75
10340.0,8263.0,1986-06-10,1987-09-04,FIRST GRANITE BANCORP INC IL,32038510,FGBI,3.0,1986-06-10,1986-06-10,1986-06-10,25.0
10341.0,8264.0,1986-06-10,1988-01-31,ABINGTON SAVINGS BANK MASS,00350P10,ABBK,3.0,1986-06-10,1986-06-10,1986-06-10,9.5
10342.0,8265.0,1986-06-10,1996-05-23,INAMED CORP,45323510,IMDC,3.0,1986-06-10,1986-06-10,1986-06-10,5.5
10343.0,8266.0,1986-06-10,1988-08-18,INFINITY BROADCASTING CORP,45662610,INFTA,3.0,1986-06-10,1986-06-10,1986-06-10,12.5
10344.0,8267.0,1986-06-10,1994-08-18,LINCOLN FOODSERVICE PRODS INC,53358010,LINN,3.0,1986-06-10,1986-06-10,1986-06-10,15.25
10345.0,8269.0,1986-06-10,1992-07-10,CROWLEY FINANCIAL SVCS INC,22804210,CRLY,3.0,1986-06-10,1986-06-10,1986-06-10,1.1875
10346.0,8270.0,1986-06-10,1986-08-28,312 FUTURES INC,44951820,FUTR,3.0,1986-06-10,1986-06-10,1986-06-10,0.25
10347.0,9659.0,1988-01-22,1989-10-03,APPLIED SPECTRUM TECHN INC,03824310,ASTI,3.0,1988-01-22,1988-01-22,1988-01-22,0.203125
10348.0,22185.0,1925-12-31,1927-11-14,AMERICAN LA FRANCE FIRE ENGINE,02799090,,1.0,1925-12-31,1925-12-31,1925-12-31,15.5
10349.0,101.0,1972-12-14,1982-07-29,AMERICAN FID LIFE INS CO,00168310,AFID,3.0,1972-12-14,1972-12-14,1972-12-14,48.75
10350.0,8273.0,1986-06-10,1992-03-17,MEDPHONE CORP,58504010,MPHO,3.0,1986-06-10,1986-06-10,1986-06-10,4.0
10351.0,8274.0,1986-06-10,1996-02-06,PSICOR INC,74490110,PCOR,3.0,1986-06-10,1986-06-10,1986-06-10,7.375
10352.0,8276.0,1986-06-11,1996-03-08,MARIETTA CORP,56763410,MRTA,3.0,1986-06-11,1986-06-11,1986-06-11,14.75
10353.0,8275.0,1986-06-11,2010-06-22,ADAPTEC INC,85812220,ADPT,3.0,1986-06-11,1986-06-11,1986-06-11,10.375
10354.0,8277.0,1986-06-11,1991-07-24,INTERNATIONAL CONSUMER BRDS INC,45935610,ICBI,3.0,1986-06-11,1986-06-11,1986-06-11,2.25
10355.0,8278.0,1986-06-11,1987-04-07,DAILY JOURNAL CO,23391210,DJCO,3.0,1986-06-11,1986-06-11,1986-06-11,9.75
10356.0,22186.0,1925-12-31,1928-12-20,AMERICAN LINSEED CO,02799190,,1.0,1925-12-31,1925-12-31,1925-12-31,52.75
10357.0,220.0,1976-05-26,1977-01-25,A M I INDUSTRIES INC CO,00171510,AMIN,3.0,1976-05-26,1976-05-26,1976-05-26,5.625
10358.0,8279.0,1986-06-11,1990-10-22,AMERICAN RELIANCE GRP INC,00204W10,ARIG,3.0,1986-06-11,1986-06-11,1986-06-11,10.6875
10359.0,9690.0,1988-02-17,1989-01-31,AUTOSPA AUTOMALLS INC,05332D10,MALL,3.0,1988-02-17,1988-02-17,1988-02-17,1.46875
