DATE,NASDAQCOM
11/2/06,2334.02
11/3/06,2330.79
11/6/06,2365.95
11/7/06,2375.88
11/8/06,2384.94
11/9/06,2376.01
11/10/06,2389.72
11/13/06,2406.38
11/14/06,2430.66
11/15/06,2442.75
11/16/06,2449.06
11/17/06,2445.86
11/20/06,2452.72
11/21/06,2454.84
11/22/06,2465.98
11/23/06,.
11/24/06,2460.26
11/27/06,2405.92
11/28/06,2412.61
11/29/06,2432.23
11/30/06,2431.77
12/1/06,2413.21
12/4/06,2448.39
12/5/06,2452.38
12/6/06,2445.86
12/7/06,2427.69
12/8/06,2437.36
12/11/06,2442.86
12/12/06,2431.6
12/13/06,2432.41
12/14/06,2453.85
12/15/06,2457.2
12/18/06,2435.57
12/19/06,2429.55
12/20/06,2427.61
12/21/06,2415.85
12/22/06,2401.18
12/25/06,.
12/26/06,2413.51
12/27/06,2431.22
12/28/06,2425.57
12/29/06,2415.29
1/1/07,.
1/2/07,.
1/3/07,2423.16
1/4/07,2453.43
1/5/07,2434.25
1/8/07,2438.2
1/9/07,2443.83
1/10/07,2459.33
1/11/07,2484.85
1/12/07,2502.82
1/15/07,.
1/16/07,2497.78
1/17/07,2479.42
1/18/07,2443.21
1/19/07,2451.31
1/22/07,2431.07
1/23/07,2431.41
1/24/07,2466.28
1/25/07,2434.24
1/26/07,2435.49
1/29/07,2441.09
1/30/07,2448.64
1/31/07,2463.93
2/1/07,2468.38
2/2/07,2475.88
2/5/07,2470.6
2/6/07,2471.49
2/7/07,2490.5
2/8/07,2488.67
2/9/07,2459.82
2/12/07,2450.38
2/13/07,2459.88
2/14/07,2488.38
2/15/07,2497.1
2/16/07,2496.31
2/19/07,.
2/20/07,2513.04
2/21/07,2518.42
2/22/07,2524.94
2/23/07,2515.1
2/26/07,2504.52
2/27/07,2407.86
2/28/07,2416.15
3/1/07,2404.21
3/2/07,2368
3/5/07,2340.68
3/6/07,2385.14
3/7/07,2374.64
3/8/07,2387.73
3/9/07,2387.55
3/12/07,2402.29
3/13/07,2350.57
3/14/07,2371.74
3/15/07,2378.7
3/16/07,2372.66
3/19/07,2394.41
3/20/07,2408.21
3/21/07,2455.92
3/22/07,2451.74
3/23/07,2448.93
3/26/07,2455.63
3/27/07,2437.43
3/28/07,2417.1
3/29/07,2417.88
3/30/07,2421.64
4/2/07,2422.26
4/3/07,2450.33
4/4/07,2458.69
4/5/07,2471.34
4/6/07,.
4/9/07,2469.18
4/10/07,2477.61
4/11/07,2459.31
4/12/07,2480.32
4/13/07,2491.94
4/16/07,2518.33
4/17/07,2516.95
4/18/07,2510.5
4/19/07,2505.35
4/20/07,2526.39
4/23/07,2523.67
4/24/07,2524.54
4/25/07,2547.89
4/26/07,2554.46
4/27/07,2557.21
4/30/07,2525.09
5/1/07,2531.53
5/2/07,2557.84
5/3/07,2565.46
5/4/07,2572.15
5/7/07,2570.95
5/8/07,2571.75
5/9/07,2576.34
5/10/07,2533.74
5/11/07,2562.22
5/14/07,2546.44
5/15/07,2525.29
5/16/07,2547.42
5/17/07,2539.38
5/18/07,2558.45
5/21/07,2578.79
5/22/07,2588.02
5/23/07,2577.05
5/24/07,2537.92
5/25/07,2557.19
5/28/07,.
5/29/07,2572.06
5/30/07,2592.59
5/31/07,2604.52
6/1/07,2613.92
6/4/07,2618.29
6/5/07,2611.23
6/6/07,2587.18
6/7/07,2541.38
6/8/07,2573.54
6/11/07,2572.15
6/12/07,2549.77
6/13/07,2582.31
6/14/07,2599.41
6/15/07,2626.71
6/18/07,2626.6
6/19/07,2626.76
6/20/07,2599.96
6/21/07,2616.96
6/22/07,2588.96
6/25/07,2577.08
6/26/07,2574.16
6/27/07,2605.35
6/28/07,2608.37
6/29/07,2603.23
7/2/07,2632.3
7/3/07,2644.95
7/4/07,.
7/5/07,2656.65
7/6/07,2666.51
7/9/07,2670.02
7/10/07,2639.16
7/11/07,2651.79
7/12/07,2701.73
7/13/07,2707
7/16/07,2697.33
7/17/07,2712.29
7/18/07,2699.49
7/19/07,2720.04
7/20/07,2687.6
7/23/07,2690.58
7/24/07,2639.86
7/25/07,2648.17
7/26/07,2599.34
7/27/07,2562.24
7/30/07,2583.28
7/31/07,2546.27
8/1/07,2553.87
8/2/07,2575.98
8/3/07,2511.25
8/6/07,2547.33
8/7/07,2561.6
8/8/07,2612.98
8/9/07,2556.49
8/10/07,2544.89
8/13/07,2542.24
8/14/07,2499.12
8/15/07,2458.83
8/16/07,2451.07
8/17/07,2505.03
8/20/07,2508.59
8/21/07,2521.3
8/22/07,2552.8
8/23/07,2541.7
8/24/07,2576.69
8/27/07,2561.25
8/28/07,2500.64
8/29/07,2563.16
8/30/07,2565.3
8/31/07,2596.36
9/3/07,.
9/4/07,2630.24
9/5/07,2605.95
9/6/07,2614.32
9/7/07,2565.7
9/10/07,2559.11
9/11/07,2597.47
9/12/07,2592.07
9/13/07,2601.06
9/14/07,2602.18
9/17/07,2581.66
9/18/07,2651.66
9/19/07,2666.48
9/20/07,2654.29
9/21/07,2671.22
9/24/07,2667.95
9/25/07,2683.45
9/26/07,2699.03
9/27/07,2709.59
9/28/07,2701.5
10/1/07,2740.99
10/2/07,2747.11
10/3/07,2729.43
10/4/07,2733.57
10/5/07,2780.32
10/8/07,2787.37
10/9/07,2803.91
10/10/07,2811.61
10/11/07,2772.2
10/12/07,2805.68
10/15/07,2780.05
10/16/07,2763.91
10/17/07,2792.67
10/18/07,2799.31
10/19/07,2725.16
10/22/07,2753.93
10/23/07,2799.26
10/24/07,2774.76
10/25/07,2750.86
10/26/07,2804.19
10/29/07,2817.44
10/30/07,2816.71
10/31/07,2859.12
11/1/07,2794.83
11/2/07,2810.38
11/5/07,2795.18
11/6/07,2825.18
11/7/07,2748.76
11/8/07,2696
11/9/07,2627.94
11/12/07,2584.13
11/13/07,2673.65
11/14/07,2644.32
11/15/07,2618.51
11/16/07,2637.24
11/19/07,2593.38
11/20/07,2596.81
11/21/07,2562.15
11/22/07,.
11/23/07,2596.6
11/26/07,2540.99
11/27/07,2580.8
11/28/07,2662.91
11/29/07,2668.13
11/30/07,2660.96
12/3/07,2637.13
12/4/07,2619.83
12/5/07,2666.36
12/6/07,2709.03
12/7/07,2706.16
12/10/07,2718.95
12/11/07,2652.35
12/12/07,2671.14
12/13/07,2668.49
12/14/07,2635.74
12/17/07,2574.46
12/18/07,2596.03
12/19/07,2601.01
12/20/07,2640.86
12/21/07,2691.99
12/24/07,2713.5
12/25/07,.
12/26/07,2724.41
12/27/07,2676.79
12/28/07,2674.46
12/31/07,2652.28
1/1/08,.
1/2/08,2609.63
1/3/08,2602.68
1/4/08,2504.65
1/7/08,2499.46
1/8/08,2440.51
1/9/08,2474.55
1/10/08,2488.52
1/11/08,2439.94
1/14/08,2478.3
1/15/08,2417.59
1/16/08,2394.59
1/17/08,2346.9
1/18/08,2340.02
1/21/08,.
1/22/08,2292.27
1/23/08,2316.41
1/24/08,2360.92
1/25/08,2326.2
1/28/08,2349.91
1/29/08,2358.06
1/30/08,2349
1/31/08,2389.86
2/1/08,2413.36
2/4/08,2382.85
2/5/08,2309.57
2/6/08,2278.75
2/7/08,2293.03
2/8/08,2304.85
2/11/08,2320.06
2/12/08,2320.04
2/13/08,2373.93
2/14/08,2332.54
2/15/08,2321.8
2/18/08,.
2/19/08,2306.2
2/20/08,2327.1
2/21/08,2299.78
2/22/08,2303.35
2/25/08,2327.48
2/26/08,2344.99
2/27/08,2353.78
2/28/08,2331.57
2/29/08,2271.48
3/3/08,2258.6
3/4/08,2260.28
3/5/08,2272.81
3/6/08,2220.5
3/7/08,2212.49
3/10/08,2169.34
3/11/08,2255.76
3/12/08,2243.87
3/13/08,2263.61
3/14/08,2212.49
3/17/08,2177.01
3/18/08,2268.26
3/19/08,2209.96
3/20/08,2258.11
3/21/08,.
3/24/08,2326.75
3/25/08,2341.05
3/26/08,2324.36
3/27/08,2280.83
3/28/08,2261.18
3/31/08,2279.1
4/1/08,2362.75
4/2/08,2361.4
4/3/08,2363.3
4/4/08,2370.98
4/7/08,2364.83
4/8/08,2348.76
4/9/08,2322.12
4/10/08,2351.7
4/11/08,2290.24
4/14/08,2275.82
4/15/08,2286.04
4/16/08,2350.11
4/17/08,2341.83
4/18/08,2402.97
4/21/08,2408.04
4/22/08,2376.94
4/23/08,2405.21
4/24/08,2428.92
4/25/08,2422.93
4/28/08,2424.4
4/29/08,2426.1
4/30/08,2412.8
5/1/08,2480.71
5/2/08,2476.99
5/5/08,2464.12
5/6/08,2483.31
5/7/08,2438.49
5/8/08,2451.24
5/9/08,2445.52
5/12/08,2488.49
5/13/08,2495.12
5/14/08,2496.7
5/15/08,2533.73
5/16/08,2528.85
5/19/08,2516.09
5/20/08,2492.26
5/21/08,2448.27
5/22/08,2464.58
5/23/08,2444.67
5/26/08,.
5/27/08,2481.24
5/28/08,2486.7
5/29/08,2508.32
5/30/08,2522.66
6/2/08,2491.53
6/3/08,2480.48
6/4/08,2503.14
6/5/08,2549.94
6/6/08,2474.56
6/9/08,2459.46
6/10/08,2448.94
6/11/08,2394.01
6/12/08,2404.35
6/13/08,2454.5
6/16/08,2474.78
6/17/08,2457.73
6/18/08,2429.71
6/19/08,2462.06
6/20/08,2406.09
6/23/08,2385.74
6/24/08,2368.28
6/25/08,2401.26
6/26/08,2321.37
6/27/08,2315.63
6/30/08,2292.98
7/1/08,2304.97
7/2/08,2251.46
7/3/08,2245.38
7/4/08,.
7/7/08,2243.32
7/8/08,2294.44
7/9/08,2234.89
7/10/08,2257.85
7/11/08,2239.08
7/14/08,2212.87
7/15/08,2215.71
7/16/08,2284.85
7/17/08,2312.3
7/18/08,2282.78
7/21/08,2279.53
7/22/08,2303.96
7/23/08,2325.88
7/24/08,2280.11
7/25/08,2310.53
7/28/08,2264.22
7/29/08,2319.62
7/30/08,2329.72
7/31/08,2325.55
8/1/08,2310.96
8/4/08,2285.56
8/5/08,2349.83
8/6/08,2378.37
8/7/08,2355.73
8/8/08,2414.1
8/11/08,2439.95
8/12/08,2430.61
8/13/08,2428.62
8/14/08,2453.67
8/15/08,2452.52
8/18/08,2416.98
8/19/08,2384.36
8/20/08,2389.08
8/21/08,2380.38
8/22/08,2414.71
8/25/08,2365.59
8/26/08,2361.97
8/27/08,2382.46
8/28/08,2411.64
8/29/08,2367.52
9/1/08,.
9/2/08,2349.24
9/3/08,2333.73
9/4/08,2259.04
9/5/08,2255.88
9/8/08,2269.76
9/9/08,2209.81
9/10/08,2228.7
9/11/08,2258.22
9/12/08,2261.27
9/15/08,2179.91
9/16/08,2207.9
9/17/08,2098.85
9/18/08,2199.1
9/19/08,2273.9
9/22/08,2178.98
9/23/08,2153.33
9/24/08,2155.68
9/25/08,2186.57
9/26/08,2183.34
9/29/08,1983.73
9/30/08,2082.33
10/1/08,2069.4
10/2/08,1976.72
10/3/08,1947.39
10/6/08,1862.96
10/7/08,1754.88
10/8/08,1740.33
10/9/08,1645.12
10/10/08,1649.51
10/13/08,1844.25
10/14/08,1779.01
10/15/08,1628.33
10/16/08,1717.71
10/17/08,1711.29
10/20/08,1770.03
10/21/08,1696.68
10/22/08,1615.75
10/23/08,1603.91
10/24/08,1552.03
10/27/08,1505.9
10/28/08,1649.47
10/29/08,1657.21
10/30/08,1698.52
10/31/08,1720.95
11/3/08,1726.33
11/4/08,1780.12
11/5/08,1681.64
11/6/08,1608.7
11/7/08,1647.4
11/10/08,1616.74
11/11/08,1580.9
11/12/08,1499.21
11/13/08,1596.7
11/14/08,1516.85
11/17/08,1482.05
11/18/08,1483.27
11/19/08,1386.42
11/20/08,1316.12
11/21/08,1384.35
11/24/08,1472.02
11/25/08,1464.73
11/26/08,1532.1
11/27/08,.
11/28/08,1535.57
12/1/08,1398.07
12/2/08,1449.8
12/3/08,1492.38
12/4/08,1445.56
12/5/08,1509.31
12/8/08,1571.74
12/9/08,1547.34
12/10/08,1565.48
12/11/08,1507.88
12/12/08,1540.72
12/15/08,1508.34
12/16/08,1589.89
12/17/08,1579.31
12/18/08,1552.37
12/19/08,1564.32
12/22/08,1532.35
12/23/08,1521.54
12/24/08,1524.9
12/25/08,.
12/26/08,1530.24
12/29/08,1510.32
12/30/08,1550.7
12/31/08,1577.03
1/1/09,.
1/2/09,1632.21
1/5/09,1628.03
1/6/09,1652.38
1/7/09,1599.06
1/8/09,1617.01
1/9/09,1571.59
1/12/09,1538.79
1/13/09,1546.46
1/14/09,1489.64
1/15/09,1511.84
1/16/09,1529.33
1/19/09,.
1/20/09,1440.86
1/21/09,1507.07
1/22/09,1465.49
1/23/09,1477.29
1/26/09,1489.46
1/27/09,1504.9
1/28/09,1558.34
1/29/09,1507.84
1/30/09,1476.42
2/2/09,1494.43
2/3/09,1516.3
2/4/09,1515.05
2/5/09,1546.24
2/6/09,1591.71
2/9/09,1591.56
2/10/09,1524.73
2/11/09,1530.5
2/12/09,1541.71
2/13/09,1534.36
2/16/09,.
2/17/09,1470.66
2/18/09,1467.97
2/19/09,1442.82
2/20/09,1441.23
2/23/09,1387.72
2/24/09,1441.83
2/25/09,1425.43
2/26/09,1391.47
2/27/09,1377.84
3/2/09,1322.85
3/3/09,1321.01
3/4/09,1353.74
3/5/09,1299.59
3/6/09,1293.85
3/9/09,1268.64
3/10/09,1358.28
3/11/09,1371.64
3/12/09,1426.1
3/13/09,1431.5
3/16/09,1404.02
3/17/09,1462.11
3/18/09,1491.22
3/19/09,1483.48
3/20/09,1457.27
3/23/09,1555.77
3/24/09,1516.52
3/25/09,1528.95
3/26/09,1587
3/27/09,1545.2
3/30/09,1501.8
3/31/09,1528.59
4/1/09,1551.6
4/2/09,1602.63
4/3/09,1621.87
4/6/09,1606.71
4/7/09,1561.61
4/8/09,1590.66
4/9/09,1652.54
4/10/09,.
4/13/09,1653.31
4/14/09,1625.72
4/15/09,1626.8
4/16/09,1670.44
4/17/09,1673.07
4/20/09,1608.21
4/21/09,1643.85
4/22/09,1646.12
4/23/09,1652.21
4/24/09,1694.29
4/27/09,1679.41
4/28/09,1673.81
4/29/09,1711.94
4/30/09,1717.3
5/1/09,1719.2
5/4/09,1763.56
5/5/09,1754.12
5/6/09,1759.1
5/7/09,1716.24
5/8/09,1739
5/11/09,1731.24
5/12/09,1715.92
5/13/09,1664.19
5/14/09,1689.21
5/15/09,1680.14
5/18/09,1732.36
5/19/09,1734.54
5/20/09,1727.84
5/21/09,1695.25
5/22/09,1692.01
5/25/09,.
5/26/09,1750.43
5/27/09,1731.08
5/28/09,1751.79
5/29/09,1774.33
6/1/09,1828.68
6/2/09,1836.8
6/3/09,1825.92
6/4/09,1850.02
6/5/09,1849.42
6/8/09,1842.4
6/9/09,1860.13
6/10/09,1853.08
6/11/09,1862.37
6/12/09,1858.8
6/15/09,1816.38
6/16/09,1796.18
6/17/09,1808.06
6/18/09,1807.72
6/19/09,1827.47
6/22/09,1766.19
6/23/09,1764.92
6/24/09,1792.34
6/25/09,1829.54
6/26/09,1838.22
6/29/09,1844.06
6/30/09,1835.04
7/1/09,1845.72
7/2/09,1796.52
7/3/09,.
7/6/09,1787.4
7/7/09,1746.17
7/8/09,1747.17
7/9/09,1752.55
7/10/09,1756.03
7/13/09,1793.21
7/14/09,1799.73
7/15/09,1862.9
7/16/09,1885.03
7/17/09,1886.61
7/20/09,1909.29
7/21/09,1916.2
7/22/09,1926.38
7/23/09,1973.6
7/24/09,1965.96
7/27/09,1967.89
7/28/09,1975.51
7/29/09,1967.76
7/30/09,1984.3
7/31/09,1978.5
8/3/09,2008.61
8/4/09,2011.31
8/5/09,1993.05
8/6/09,1973.16
8/7/09,2000.25
8/10/09,1992.24
8/11/09,1969.73
8/12/09,1998.72
8/13/09,2009.35
8/14/09,1985.52
8/17/09,1930.84
8/18/09,1955.92
8/19/09,1969.24
8/20/09,1989.22
8/21/09,2020.9
8/24/09,2017.98
8/25/09,2024.23
8/26/09,2024.43
8/27/09,2027.73
8/28/09,2028.77
8/31/09,2009.06
9/1/09,1968.89
9/2/09,1967.07
9/3/09,1983.2
9/4/09,2018.78
9/7/09,.
9/8/09,2037.77
9/9/09,2060.39
9/10/09,2084.02
9/11/09,2080.9
9/14/09,2091.78
9/15/09,2102.64
9/16/09,2133.15
9/17/09,2126.75
9/18/09,2132.86
9/21/09,2138.04
9/22/09,2146.3
9/23/09,2131.42
9/24/09,2107.61
9/25/09,2090.92
9/28/09,2130.74
9/29/09,2124.04
9/30/09,2122.42
10/1/09,2057.48
10/2/09,2048.11
10/5/09,2068.15
10/6/09,2103.57
10/7/09,2110.33
10/8/09,2123.93
10/9/09,2139.28
10/12/09,2139.14
10/13/09,2139.89
10/14/09,2172.23
10/15/09,2173.29
10/16/09,2156.8
10/19/09,2176.32
10/20/09,2163.47
10/21/09,2150.73
10/22/09,2165.29
10/23/09,2154.47
10/26/09,2141.85
10/27/09,2116.09
10/28/09,2059.61
10/29/09,2097.55
10/30/09,2045.11
11/2/09,2049.2
11/3/09,2057.32
11/4/09,2055.52
11/5/09,2105.32
11/6/09,2112.44
11/9/09,2154.06
11/10/09,2151.08
11/11/09,2166.9
11/12/09,2149.02
11/13/09,2167.88
11/16/09,2197.85
11/17/09,2203.78
11/18/09,2193.14
11/19/09,2156.82
11/20/09,2146.04
11/23/09,2176.01
11/24/09,2169.18
11/25/09,2176.05
11/26/09,.
11/27/09,2138.44
11/30/09,2144.6
12/1/09,2175.81
12/2/09,2185.03
12/3/09,2173.14
12/4/09,2194.35
12/7/09,2189.61
12/8/09,2172.99
12/9/09,2183.73
12/10/09,2190.86
12/11/09,2190.31
12/14/09,2212.1
12/15/09,2201.05
12/16/09,2206.91
12/17/09,2180.05
12/18/09,2211.69
12/21/09,2237.66
12/22/09,2252.67
12/23/09,2269.64
12/24/09,2285.69
12/25/09,.
12/28/09,2291.08
12/29/09,2288.4
12/30/09,2291.28
12/31/09,2269.15
1/1/10,.
1/4/10,2308.42
1/5/10,2308.71
1/6/10,2301.09
1/7/10,2300.05
1/8/10,2317.17
1/11/10,2312.41
1/12/10,2282.31
1/13/10,2307.9
1/14/10,2316.74
1/15/10,2287.99
1/18/10,.
1/19/10,2320.4
1/20/10,2291.25
1/21/10,2265.7
1/22/10,2205.29
1/25/10,2210.8
1/26/10,2203.73
1/27/10,2221.41
1/28/10,2179
1/29/10,2147.35
2/1/10,2171.2
2/2/10,2190.06
2/3/10,2190.91
2/4/10,2125.43
2/5/10,2141.12
2/8/10,2126.05
2/9/10,2150.87
2/10/10,2147.87
2/11/10,2177.41
2/12/10,2183.53
2/15/10,.
2/16/10,2214.19
2/17/10,2226.29
2/18/10,2241.71
2/19/10,2243.87
2/22/10,2242.03
2/23/10,2213.44
2/24/10,2235.9
2/25/10,2234.22
2/26/10,2238.26
3/1/10,2273.57
3/2/10,2280.79
3/3/10,2280.68
3/4/10,2292.31
3/5/10,2326.35
3/8/10,2332.21
3/9/10,2340.68
3/10/10,2358.95
3/11/10,2368.46
3/12/10,2367.66
3/15/10,2362.21
3/16/10,2378.01
3/17/10,2389.09
3/18/10,2391.28
3/19/10,2374.41
3/22/10,2395.4
3/23/10,2415.24
3/24/10,2398.76
3/25/10,2397.41
3/26/10,2395.13
3/29/10,2404.36
3/30/10,2410.69
3/31/10,2397.96
4/1/10,2402.58
4/2/10,.
4/5/10,2429.53
4/6/10,2436.81
4/7/10,2431.16
4/8/10,2436.81
4/9/10,2454.05
4/12/10,2457.87
4/13/10,2465.99
4/14/10,2504.86
4/15/10,2515.69
4/16/10,2481.26
4/19/10,2480.11
4/20/10,2500.31
4/21/10,2504.61
4/22/10,2519.07
4/23/10,2530.15
4/26/10,2522.95
4/27/10,2471.47
4/28/10,2471.73
4/29/10,2511.92
4/30/10,2461.19
5/3/10,2498.74
5/4/10,2424.25
5/5/10,2402.29
5/6/10,2319.64
5/7/10,2265.64
5/10/10,2374.67
5/11/10,2375.31
5/12/10,2425.02
5/13/10,2394.36
5/14/10,2346.85
5/17/10,2354.23
5/18/10,2317.26
5/19/10,2298.37
5/20/10,2204.01
5/21/10,2229.04
5/24/10,2213.55
5/25/10,2210.95
5/26/10,2195.88
5/27/10,2277.68
5/28/10,2257.04
5/31/10,.
6/1/10,2222.33
6/2/10,2281.07
6/3/10,2303.03
6/4/10,2219.17
6/7/10,2173.9
6/8/10,2170.57
6/9/10,2158.85
6/10/10,2218.71
6/11/10,2243.6
6/14/10,2243.96
6/15/10,2305.88
6/16/10,2305.93
6/17/10,2307.16
6/18/10,2309.8
6/21/10,2289.09
6/22/10,2261.8
6/23/10,2254.23
6/24/10,2217.42
6/25/10,2223.48
6/28/10,2220.65
6/29/10,2135.18
6/30/10,2109.24
7/1/10,2101.36
7/2/10,2091.79
7/5/10,.
7/6/10,2093.88
7/7/10,2159.47
7/8/10,2175.4
7/9/10,2196.45
7/12/10,2198.36
7/13/10,2242.03
7/14/10,2249.84
7/15/10,2249.08
7/16/10,2179.05
7/19/10,2198.23
7/20/10,2222.49
7/21/10,2187.33
7/22/10,2245.89
7/23/10,2269.47
7/26/10,2296.43
7/27/10,2288.25
7/28/10,2264.56
7/29/10,2251.69
7/30/10,2254.7
8/2/10,2295.36
8/3/10,2283.52
8/4/10,2303.57
8/5/10,2293.06
8/6/10,2288.47
8/9/10,2305.69
8/10/10,2277.17
8/11/10,2208.63
8/12/10,2190.27
8/13/10,2173.48
8/16/10,2181.87
8/17/10,2209.44
8/18/10,2215.7
8/19/10,2178.95
8/20/10,2179.76
8/23/10,2159.63
8/24/10,2123.76
8/25/10,2141.54
8/26/10,2118.69
8/27/10,2153.63
8/30/10,2119.97
8/31/10,2114.03
9/1/10,2176.84
9/2/10,2200.01
9/3/10,2233.75
9/6/10,.
9/7/10,2208.89
9/8/10,2228.87
9/9/10,2236.2
9/10/10,2242.48
9/13/10,2285.71
9/14/10,2289.77
9/15/10,2301.32
9/16/10,2303.25
9/17/10,2315.61
9/20/10,2355.83
9/21/10,2349.35
9/22/10,2334.55
9/23/10,2327.08
9/24/10,2381.22
9/27/10,2369.77
9/28/10,2379.59
9/29/10,2376.56
9/30/10,2368.62
10/1/10,2370.75
10/4/10,2344.52
10/5/10,2399.83
10/6/10,2380.66
10/7/10,2383.67
10/8/10,2401.91
10/11/10,2402.33
10/12/10,2417.92
10/13/10,2441.23
10/14/10,2435.38
10/15/10,2468.77
10/18/10,2480.66
10/19/10,2436.95
10/20/10,2457.39
10/21/10,2459.67
10/22/10,2479.39
10/25/10,2490.85
10/26/10,2497.29
10/27/10,2503.26
10/28/10,2507.37
10/29/10,2507.41
11/1/10,2504.84
11/2/10,2533.52
11/3/10,2540.27
11/4/10,2577.34
11/5/10,2578.98
11/8/10,2580.05
11/9/10,2562.98
11/10/10,2578.78
11/11/10,2555.52
11/12/10,2518.21
11/15/10,2513.82
11/16/10,2469.84
11/17/10,2476.01
11/18/10,2514.4
11/19/10,2518.12
11/22/10,2532.02
11/23/10,2494.95
11/24/10,2543.12
11/25/10,.
11/26/10,2534.56
11/29/10,2525.22
11/30/10,2498.23
12/1/10,2549.43
12/2/10,2579.35
12/3/10,2591.46
12/6/10,2594.92
12/7/10,2598.49
12/8/10,2609.16
12/9/10,2616.67
12/10/10,2637.54
12/13/10,2624.91
12/14/10,2627.72
12/15/10,2617.22
12/16/10,2637.31
12/17/10,2642.97
12/20/10,2649.56
12/21/10,2667.61
12/22/10,2671.48
12/23/10,2665.6
12/24/10,.
12/27/10,2667.27
12/28/10,2662.88
12/29/10,2666.93
12/30/10,2662.98
12/31/10,2652.87
1/3/11,2691.52
1/4/11,2681.25
1/5/11,2702.2
1/6/11,2709.89
1/7/11,2703.17
1/10/11,2707.8
1/11/11,2716.83
1/12/11,2737.33
1/13/11,2735.29
1/14/11,2755.3
1/17/11,.
1/18/11,2765.85
1/19/11,2725.36
1/20/11,2704.29
1/21/11,2689.54
1/24/11,2717.55
1/25/11,2719.25
1/26/11,2739.5
1/27/11,2755.28
1/28/11,2686.89
1/31/11,2700.08
2/1/11,2751.19
2/2/11,2749.56
2/3/11,2753.88
2/4/11,2769.3
2/7/11,2783.99
2/8/11,2797.05
2/9/11,2789.07
2/10/11,2790.45
2/11/11,2809.44
2/14/11,2817.18
2/15/11,2804.35
2/16/11,2825.56
2/17/11,2831.58
2/18/11,2833.95
2/21/11,.
2/22/11,2756.42
2/23/11,2722.99
2/24/11,2737.9
2/25/11,2781.05
2/28/11,2782.27
3/1/11,2737.41
3/2/11,2748.07
3/3/11,2798.74
3/4/11,2784.67
3/7/11,2745.63
3/8/11,2765.77
3/9/11,2751.72
3/10/11,2701.02
3/11/11,2715.61
3/14/11,2700.97
3/15/11,2667.33
3/16/11,2616.82
3/17/11,2636.05
3/18/11,2643.67
3/21/11,2692.09
3/22/11,2683.87
3/23/11,2698.3
3/24/11,2736.42
3/25/11,2743.06
3/28/11,2730.68
3/29/11,2756.89
3/30/11,2776.79
3/31/11,2781.07
4/1/11,2789.6
4/4/11,2789.19
4/5/11,2791.19
4/6/11,2799.82
4/7/11,2796.14
4/8/11,2780.42
4/11/11,2771.51
4/12/11,2744.79
4/13/11,2761.52
4/14/11,2760.22
4/15/11,2764.65
4/18/11,2735.38
4/19/11,2744.97
4/20/11,2802.51
4/21/11,2820.16
4/22/11,.
4/25/11,2825.88
4/26/11,2847.54
4/27/11,2869.88
4/28/11,2872.53
4/29/11,2873.54
5/2/11,2864.08
5/3/11,2841.62
5/4/11,2828.23
5/5/11,2814.72
5/6/11,2827.56
5/9/11,2843.25
5/10/11,2871.89
5/11/11,2845.06
5/12/11,2863.04
5/13/11,2828.47
5/16/11,2782.31
5/17/11,2783.21
5/18/11,2815
5/19/11,2823.31
5/20/11,2803.32
5/23/11,2758.9
5/24/11,2746.16
5/25/11,2761.38
5/26/11,2782.92
5/27/11,2796.86
5/30/11,.
5/31/11,2835.3
6/1/11,2769.19
6/2/11,2773.31
6/3/11,2732.78
6/6/11,2702.56
6/7/11,2701.56
6/8/11,2675.38
6/9/11,2684.87
6/10/11,2643.73
6/13/11,2639.69
6/14/11,2678.72
6/15/11,2631.46
6/16/11,2623.7
6/17/11,2616.48
6/20/11,2629.66
6/21/11,2687.26
6/22/11,2669.19
6/23/11,2686.75
6/24/11,2652.89
6/27/11,2688.28
6/28/11,2729.31
6/29/11,2740.49
6/30/11,2773.52
7/1/11,2816.03
7/4/11,.
7/5/11,2825.77
7/6/11,2834.02
7/7/11,2872.66
7/8/11,2859.81
7/11/11,2802.62
7/12/11,2781.91
7/13/11,2796.92
7/14/11,2762.67
7/15/11,2789.8
7/18/11,2765.11
7/19/11,2826.52
7/20/11,2814.23
7/21/11,2834.43
7/22/11,2858.83
7/25/11,2842.8
7/26/11,2839.96
7/27/11,2764.79
7/28/11,2766.25
7/29/11,2756.38
8/1/11,2744.61
8/2/11,2669.24
8/3/11,2693.07
8/4/11,2556.39
8/5/11,2532.41
8/8/11,2357.69
8/9/11,2482.52
8/10/11,2381.05
8/11/11,2492.68
8/12/11,2507.98
8/15/11,2555.2
8/16/11,2523.45
8/17/11,2511.48
8/18/11,2380.43
8/19/11,2341.84
8/22/11,2345.38
8/23/11,2446.06
8/24/11,2467.69
8/25/11,2419.63
8/26/11,2479.85
8/29/11,2562.11
8/30/11,2576.11
8/31/11,2579.46
9/1/11,2546.04
9/2/11,2480.33
9/5/11,.
9/6/11,2473.83
9/7/11,2548.94
9/8/11,2529.14
9/9/11,2467.99
9/12/11,2495.09
9/13/11,2532.15
9/14/11,2572.55
9/15/11,2607.07
9/16/11,2622.31
9/19/11,2612.83
9/20/11,2590.24
9/21/11,2538.19
9/22/11,2455.67
9/23/11,2483.23
9/26/11,2516.69
9/27/11,2546.83
9/28/11,2491.58
9/29/11,2480.76
9/30/11,2415.4
10/3/11,2335.83
10/4/11,2404.82
10/5/11,2460.51
